date,parent_region,region,confirmed,recovered,deaths
2020-03-18,Australien,Victoria,121.0,8.0,0.0
2020-03-18,USA,North Carolina,70.0,0.0,0.0
2020-03-18,USA,Nebraska,24.0,0.0,0.0
2020-03-18,global,Marokko,49.0,1.0,2.0
2020-03-18,global,Philippinen,202.0,5.0,19.0
2020-03-18,global,Jordanien,52.0,1.0,0.0
2020-03-18,China,Innere Mongolei,75.0,73.0,1.0
2020-03-18,USA,South Carolina,47.0,0.0,1.0
2020-03-18,Kanada,Manitoba,15.0,0.0,0.0
2020-03-18,Australien,Queensland,94.0,8.0,0.0
2020-03-18,USA,Tennessee,79.0,0.0,0.0
2020-03-18,USA,Minnesota,77.0,0.0,0.0
2020-03-18,USA,New Hampshire,26.0,0.0,0.0
2020-03-18,USA,Nevada,55.0,0.0,1.0
2020-03-18,global,Vereinigte Arabische Emirate,113.0,26.0,0.0
2020-03-18,global,Sudan,2.0,0.0,1.0
2020-03-18,global,Taiwan,100.0,22.0,1.0
2020-03-18,global,Chile,238.0,0.0,0.0
2020-03-18,global,Saudiarabien,171.0,6.0,0.0
2020-03-18,USA,Virginia,77.0,0.0,2.0
2020-03-18,global,Kambodscha,35.0,1.0,0.0
2020-03-18,global,Argentinien,79.0,3.0,2.0
2020-03-18,USA,Arizona,27.0,0.0,0.0
2020-03-18,USA,District of Columbia,31.0,0.0,0.0
2020-03-18,global,Finnland,336.0,10.0,0.0
2020-03-18,Kanada,Saskatchewan,8.0,0.0,0.0
2020-03-18,China,Ningxia,75.0,75.0,0.0
2020-03-18,global,Äthiopien,6.0,0.0,0.0
2020-03-18,USA,Indiana,39.0,0.0,2.0
2020-03-18,global,Bulgarien,92.0,0.0,2.0
2020-03-18,global,Sri Lanka,51.0,1.0,0.0
2020-03-18,USA,Kentucky,27.0,0.0,1.0
2020-03-18,global,Bangladesch,14.0,3.0,1.0
2020-03-18,global,Suriname,1.0,0.0,0.0
2020-03-18,China,Fujian,296.0,295.0,1.0
2020-03-18,global,Malediven,13.0,0.0,0.0
2020-03-18,global,Pakistan,299.0,2.0,0.0
2020-03-18,China,Hebei,318.0,310.0,6.0
2020-03-18,global,Thailand,212.0,42.0,1.0
2020-03-18,Kreuzfahrtschiffe und Sonstige,"Kreuzfahrtschiff ""Diamond Princess""",759.0,325.0,7.0
2020-03-18,global,St. Vincent und die Grenadinen,1.0,0.0,0.0
2020-03-18,global,Paraguay,11.0,0.0,0.0
2020-03-18,global,Österreich,1646.0,9.0,4.0
2020-03-18,China,Shanghai,361.0,326.0,3.0
2020-03-18,global,Martinique,19.0,0.0,1.0
2020-03-18,Frankreich,Französisch-Guyana,11.0,0.0,0.0
2020-03-18,global,Brasilien,372.0,2.0,3.0
2020-03-18,Kanada,Ontario,221.0,5.0,1.0
2020-03-18,China,Shaanxi,246.0,237.0,3.0
2020-03-18,China,Peking (Beijing),469.0,378.0,8.0
2020-03-18,USA,Guam,5.0,0.0,0.0
2020-03-18,global,Georgien,38.0,1.0,0.0
2020-03-18,global,St. Lucia,2.0,0.0,0.0
2020-03-18,Kanada,Alberta,97.0,0.0,0.0
2020-03-18,global,Dänemark,1057.0,1.0,4.0
2020-03-18,global,Kosovo,2.0,0.0,0.0
2020-03-18,global,Japan,889.0,144.0,29.0
2020-03-18,China,Heilongjiang,482.0,459.0,13.0
2020-03-18,global,Malta,38.0,2.0,0.0
2020-03-18,global,Schweiz,3028.0,15.0,28.0
2020-03-18,Kanada,Newfoundland and Labrador,3.0,0.0,0.0
2020-03-18,China,Sichuan,540.0,525.0,3.0
2020-03-18,Kanada,Quebec,94.0,0.0,0.0
2020-03-18,global,Griechenland,418.0,8.0,5.0
2020-03-18,global,Ruanda,8.0,0.0,0.0
2020-03-18,Kanada,Prince Edward Island,1.0,0.0,0.0
2020-03-18,China,Yunnan,176.0,172.0,2.0
2020-03-18,global,Nordmazedonien,35.0,1.0,0.0
2020-03-18,Großbritannien,Gibraltar,8.0,2.0,0.0
2020-03-18,global,Singapur,313.0,114.0,0.0
2020-03-18,global,Zentralafrikanische Republik,1.0,0.0,0.0
2020-03-18,Deutschland,Repatriierte,2.0,2.0,0.0
2020-03-18,global,Togo,1.0,0.0,0.0
2020-03-18,Deutschland,Thüringen,114.0,1.0,0.0
2020-03-18,global,Mauretanien,1.0,0.0,0.0
2020-03-18,global,Republik Kongo,1.0,0.0,0.0
2020-03-18,Deutschland,Schleswig-Holstein,196.0,0.0,0.0
2020-03-18,global,Albanien,59.0,0.0,2.0
2020-03-18,Deutschland,Sachsen-Anhalt,133.0,0.0,0.0
2020-03-18,Deutschland,Sachsen,296.0,0.0,0.0
2020-03-18,global,Äquatorialguinea,4.0,0.0,0.0
2020-03-18,Deutschland,Saarland,169.0,0.0,0.0
2020-03-18,global,Türkei,98.0,0.0,1.0
2020-03-18,global,Slowakei,105.0,0.0,1.0
2020-03-18,Deutschland,Rheinland-Pfalz,603.0,1.0,0.0
2020-03-18,Frankreich,Mayotte,3.0,0.0,0.0
2020-03-18,Deutschland,Nordrhein-Westfalen,4268.0,67.0,13.0
2020-03-18,Deutschland,Niedersachsen,740.0,1.0,0.0
2020-03-18,global,Jamaica,13.0,2.0,0.0
2020-03-18,global,Guatemala,6.0,0.0,1.0
2020-03-18,global,Usbekistan,15.0,0.0,0.0
2020-03-18,Deutschland,Mecklenburg-Vorpommern,100.0,0.0,0.0
2020-03-18,Deutschland,Hessen,547.0,2.0,1.0
2020-03-18,global,Irak,164.0,43.0,12.0
2020-03-18,Deutschland,Hamburg,414.0,1.0,1.0
2020-03-18,global,Serbien,83.0,1.0,0.0
2020-03-18,Deutschland,Bremen,75.0,3.0,0.0
2020-03-18,global,Liechtenstein,28.0,0.0,0.0
2020-03-19,global,Tschechien,694.0,3.0,0.0
2020-03-19,Australien,Northern Territory,1.0,0.0,0.0
2020-03-19,global,Spanien,17963.0,1107.0,830.0
2020-03-19,USA,Utah,80.0,0.0,0.0
2020-03-19,China,Jilin,93.0,92.0,1.0
2020-03-19,global,Nepal,1.0,1.0,0.0
2020-03-19,USA,Florida,417.0,0.0,9.0
2020-03-19,global,Indonesien,311.0,11.0,25.0
2020-03-19,global,Liechtenstein,28.0,0.0,0.0
2020-03-19,USA,Colorado,277.0,0.0,4.0
2020-03-19,global,Dominikanische Republik,34.0,0.0,2.0
2020-03-19,Australien,South Australia,42.0,3.0,0.0
2020-03-19,global,Burkina Faso,33.0,0.0,1.0
2020-03-19,global,Antigua und Barbuda,1.0,0.0,0.0
2020-03-19,China,Qinghai,18.0,18.0,0.0
2020-03-19,global,Singapur,345.0,114.0,0.0
2020-03-19,global,Vatikan,1.0,0.0,0.0
2020-03-19,global,Armenien,115.0,1.0,0.0
2020-03-19,USA,Georgia,287.0,0.0,10.0
2020-03-19,global,Mongolei,6.0,0.0,0.0
2020-03-19,global,Polen,355.0,1.0,5.0
2020-03-19,global,Belgien,1795.0,31.0,21.0
2020-03-19,global,Panama,109.0,0.0,1.0
2020-03-19,China,Liaoning,125.0,122.0,1.0
2020-03-19,USA,"Kreuzfahrtschiff ""Grand Princess""",22.0,0.0,0.0
2020-03-19,global,Aserbaidschan,44.0,6.0,1.0
2020-03-19,USA,Alabama,78.0,0.0,0.0
2020-03-19,USA,Massachusetts,328.0,0.0,0.0
2020-03-19,USA,Kansas,34.0,0.0,1.0
2020-03-19,global,Oman,48.0,12.0,0.0
2020-03-19,USA,California,952.0,0.0,18.0
2020-03-19,USA,Louisiana,392.0,0.0,10.0
2020-03-19,global,Tunesien,39.0,0.0,1.0
2020-03-19,global,Ägypten,256.0,32.0,6.0
2020-03-19,USA,Missouri,31.0,0.0,1.0
2020-03-19,China,Macau,17.0,10.0,0.0
2020-03-19,global,Uruguay,79.0,0.0,0.0
2020-03-19,USA,Vermont,22.0,0.0,0.0
2020-03-19,China,Hong Kong,208.0,95.0,4.0
2020-03-19,global,Bosnien und Herzegowina,63.0,2.0,0.0
2020-03-19,global,Ecuador,199.0,0.0,3.0
2020-03-19,global,Nicaragua,1.0,0.0,0.0
2020-03-19,global,Fidschi,1.0,0.0,0.0
2020-03-19,USA,Alaska,9.0,0.0,0.0
2020-03-19,global,Katar,460.0,4.0,0.0
2020-03-19,global,El Salvador,1.0,0.0,0.0
2020-03-19,USA,Arkansas,62.0,0.0,0.0
2020-03-19,global,Tschad,1.0,0.0,0.0
2020-03-19,Großbritannien,Bermuda,2.0,0.0,0.0
2020-03-19,USA,Delaware,30.0,0.0,0.0
2020-03-19,global,Afghanistan,22.0,1.0,0.0
2020-03-19,Frankreich,New Caledonia,2.0,0.0,0.0
2020-03-19,USA,Idaho,11.0,0.0,0.0
2020-03-19,Dänemark,Greenland,2.0,0.0,0.0
2020-03-19,global,Moldawien,49.0,1.0,1.0
2020-03-19,USA,Maine,52.0,0.0,0.0
2020-03-19,China,Gansu,134.0,91.0,2.0
2020-03-19,global,Bahamas,3.0,0.0,0.0
2020-03-19,global,Monaco,7.0,0.0,0.0
2020-03-19,global,Ghana,11.0,0.0,0.0
2020-03-19,Großbritannien,Montserrat,1.0,0.0,0.0
2020-03-19,USA,Michigan,334.0,0.0,3.0
2020-03-19,global,Luxemburg,335.0,0.0,4.0
2020-03-19,global,Gambia,1.0,0.0,0.0
2020-03-19,USA,Mississippi,50.0,0.0,1.0
2020-03-19,global,Slowenien,286.0,0.0,1.0
2020-03-19,global,Djibouti,1.0,0.0,0.0
2020-03-19,USA,Montana,11.0,0.0,0.0
2020-03-19,global,Sambia,2.0,0.0,0.0
2020-03-19,Niederlande,Aruba,4.0,0.0,0.0
2020-03-19,USA,New Mexico,35.0,0.0,0.0
2020-03-19,global,Bahrain,278.0,100.0,1.0
2020-03-19,global,Bolivien,12.0,0.0,0.0
2020-03-19,China,Shanxi,133.0,133.0,0.0
2020-03-19,global,Mauritius,3.0,0.0,0.0
2020-03-19,global,Irland,557.0,5.0,3.0
2020-03-19,USA,North Dakota,18.0,0.0,0.0
2020-03-19,global,Kirgisistan,3.0,0.0,0.0
2020-03-19,global,Montenegro,3.0,0.0,0.0
2020-03-19,global,Sri Lanka,60.0,3.0,0.0
2020-03-19,Australien,Western Australia,52.0,0.0,1.0
2020-03-19,USA,Puerto Rico,5.0,0.0,0.0
2020-03-19,USA,West Virginia,2.0,0.0,0.0
2020-03-19,global,Barbados,5.0,0.0,0.0
2020-03-19,Frankreich,Réunion,14.0,0.0,0.0
2020-03-19,USA,Wyoming,18.0,0.0,0.0
2020-03-19,Australien,Australian Capital Territory,4.0,0.0,0.0
2020-03-19,global,Südafrika,150.0,0.0,0.0
2020-03-19,China,Hubei (Wuhan),67800.0,57682.0,3130.0
2020-03-19,China,Tianjin,137.0,133.0,3.0
2020-03-19,Dänemark,Färöer,72.0,0.0,0.0
2020-03-19,Frankreich,Saint Martin,4.0,0.0,0.0
2020-03-19,global,Nigeria,8.0,1.0,0.0
2020-03-19,global,Namibia,3.0,0.0,0.0
2020-03-19,global,Iran,18407.0,5710.0,1284.0
2020-03-19,Großbritannien,Kaimaninseln,3.0,0.0,1.0
2020-03-19,global,Honduras,12.0,0.0,0.0
2020-03-19,global,Südkorea,8565.0,1540.0,91.0
2020-03-19,global,Neuseeland,28.0,0.0,0.0
2020-03-19,global,Bhutan,1.0,0.0,0.0
2020-03-19,global,Frankreich,10871.0,12.0,243.0
2020-03-19,global,Guyana,7.0,0.0,1.0
2020-03-19,Großbritannien,Kanalinseln,11.0,0.0,0.0
2020-03-19,China,Guangdong,1378.0,1318.0,8.0
2020-03-19,China,Guizhou,146.0,144.0,2.0
2020-03-19,USA,Amerikanische Jungferninseln,3.0,0.0,0.0
2020-03-19,global,Seychellen,6.0,0.0,0.0
2020-03-19,Kanada,New Brunswick,11.0,0.0,0.0
2020-03-19,global,Tansania,6.0,0.0,0.0
2020-03-19,China,Henan,1273.0,1250.0,22.0
2020-03-19,global,Mexiko,118.0,4.0,1.0
2020-03-19,USA,New York,5365.0,0.0,34.0
2020-03-19,China,Zhejiang,1233.0,1217.0,1.0
2020-03-19,global,Somalia,1.0,0.0,0.0
2020-03-19,global,Kamerun,13.0,0.0,0.0
2020-03-19,China,Hunan,1018.0,1014.0,4.0
2020-03-19,global,Kuba,11.0,0.0,1.0
2020-03-19,Niederlande,Curaçao,3.0,0.0,1.0
2020-03-19,China,Anhui,990.0,984.0,6.0
2020-03-19,China,Hainan,168.0,161.0,6.0
2020-03-19,global,Trinidad und Tobago,9.0,0.0,0.0
2020-03-19,USA,Washington,1376.0,0.0,74.0
2020-03-19,global,Litauen,36.0,1.0,0.0
2020-03-19,global,Liberia,2.0,0.0,0.0
2020-03-19,China,Jiangxi,935.0,934.0,1.0
2020-03-19,global,Kolumbien,102.0,1.0,0.0
2020-03-19,global,Benin,2.0,0.0,0.0
2020-03-19,China,Shandong,761.0,747.0,7.0
2020-03-19,global,Island,330.0,5.0,1.0
2020-03-19,global,Brunei,75.0,0.0,0.0
2020-03-19,China,Jiangsu,631.0,631.0,0.0
2020-03-19,Frankreich,Guadeloupe,33.0,0.0,0.0
2020-03-19,global,Venezuela,42.0,0.0,0.0
2020-03-19,China,Chongqing,576.0,570.0,6.0
2020-03-19,China,Yunnan,176.0,172.0,2.0
2020-03-19,global,Zypern,67.0,0.0,0.0
2020-03-19,global,Kuwait,148.0,18.0,0.0
2020-03-19,global,Belarus,51.0,5.0,0.0
2020-03-19,Kanada,Nova Scotia,14.0,0.0,0.0
2020-03-19,global,San Marino,119.0,4.0,11.0
2020-03-19,global,Costa Rica,69.0,0.0,1.0
2020-03-19,global,Niederlande,2460.0,2.0,76.0
2020-03-19,global,Algerien,87.0,32.0,9.0
2020-03-19,global,Estland,267.0,1.0,0.0
2020-03-19,global,Eswatini,1.0,0.0,0.0
2020-03-19,USA,New Jersey,742.0,0.0,9.0
2020-03-19,China,Tibet,1.0,1.0,0.0
2020-03-19,global,Norwegen,1746.0,1.0,7.0
2020-03-19,global,Peru,234.0,1.0,0.0
2020-03-19,global,Kroatien,105.0,5.0,1.0
2020-03-19,global,Demokratische Republik Kongo,14.0,0.0,0.0
2020-03-19,global,Nordmazedonien,48.0,1.0,0.0
2020-03-19,global,Libanon,157.0,4.0,4.0
2020-03-19,global,Elfenbeinküste,9.0,1.0,0.0
2020-03-19,global,Albanien,64.0,0.0,2.0
2020-03-19,global,Gabon,1.0,0.0,0.0
2020-03-19,Frankreich,Saint Barthélemy,3.0,0.0,0.0
2020-03-19,global,Serbien,103.0,1.0,0.0
2020-03-19,global,Irak,192.0,43.0,13.0
2020-03-19,global,Usbekistan,23.0,0.0,0.0
2020-03-19,global,Jamaica,15.0,2.0,1.0
2020-03-19,Frankreich,Mayotte,3.0,0.0,0.0
2020-03-19,global,Guatemala,9.0,0.0,1.0
2020-03-19,global,Äquatorialguinea,6.0,0.0,0.0
2020-03-19,global,Slowakei,123.0,0.0,1.0
2020-03-19,global,Türkei,192.0,0.0,3.0
2020-03-19,global,Republik Kongo,3.0,0.0,0.0
2020-03-19,global,Mauretanien,2.0,0.0,0.0
2020-03-19,global,Zentralafrikanische Republik,1.0,0.0,0.0
2020-03-19,Deutschland,Baden-Württemberg,2748.0,8.0,11.0
2020-03-19,Deutschland,Bayern,2282.0,14.0,13.0
2020-03-19,Deutschland,Berlin,688.0,6.0,0.0
2020-03-19,Deutschland,Brandenburg,204.0,1.0,0.0
2020-03-19,Deutschland,Bremen,119.0,3.0,0.0
2020-03-19,Deutschland,Hamburg,506.0,1.0,1.0
2020-03-19,Deutschland,Hessen,740.0,3.0,1.0
2020-03-19,Deutschland,Mecklenburg-Vorpommern,133.0,0.0,0.0
2020-03-19,Deutschland,Niedersachsen,981.0,1.0,0.0
2020-03-19,Deutschland,Nordrhein-Westfalen,4971.0,75.0,17.0
2020-03-19,Deutschland,Rheinland-Pfalz,749.0,1.0,0.0
2020-03-19,Deutschland,Saarland,217.0,0.0,0.0
2020-03-19,Deutschland,Sachsen,389.0,0.0,0.0
2020-03-19,Deutschland,Sachsen-Anhalt,174.0,0.0,0.0
2020-03-19,Deutschland,Schleswig-Holstein,253.0,0.0,1.0
2020-03-19,Deutschland,Thüringen,166.0,2.0,0.0
2020-03-19,Deutschland,Repatriierte,2.0,2.0,0.0
2020-03-19,global,Togo,1.0,0.0,0.0
2020-03-19,Großbritannien,Gibraltar,10.0,2.0,0.0
2020-03-19,Kanada,Prince Edward Island,2.0,0.0,0.0
2020-03-19,global,Griechenland,418.0,8.0,6.0
2020-03-19,Kanada,Quebec,121.0,0.0,1.0
2020-03-19,Kanada,Newfoundland and Labrador,3.0,0.0,0.0
2020-03-19,China,Sichuan,540.0,536.0,3.0
2020-03-19,global,Ruanda,8.0,0.0,0.0
2020-03-19,Kanada,Alberta,119.0,0.0,0.0
2020-03-19,global,Japan,924.0,150.0,29.0
2020-03-19,global,Kosovo,2.0,0.0,0.0
2020-03-19,global,Schweiz,4075.0,15.0,41.0
2020-03-19,China,Heilongjiang,483.0,460.0,13.0
2020-03-19,global,Georgien,40.0,1.0,0.0
2020-03-19,global,Malta,53.0,2.0,0.0
2020-03-19,global,Dänemark,1151.0,1.0,6.0
2020-03-19,USA,Guam,12.0,0.0,0.0
2020-03-19,global,St. Lucia,2.0,0.0,0.0
2020-03-19,China,Peking (Beijing),480.0,380.0,8.0
2020-03-19,China,Shaanxi,246.0,237.0,3.0
2020-03-19,Kanada,Ontario,257.0,5.0,1.0
2020-03-19,global,Brasilien,621.0,2.0,6.0
2020-03-19,Frankreich,Französisch-Guyana,11.0,0.0,0.0
2020-03-19,global,Martinique,23.0,0.0,1.0
2020-03-19,global,Paraguay,11.0,0.0,0.0
2020-03-19,global,Bangladesch,17.0,3.0,1.0
2020-03-19,Kreuzfahrtschiffe und Sonstige,"Kreuzfahrtschiff ""Diamond Princess""",759.0,325.0,7.0
2020-03-19,China,Shanghai,363.0,326.0,3.0
2020-03-19,global,Österreich,2013.0,9.0,6.0
2020-03-19,global,Thailand,272.0,42.0,1.0
2020-03-19,China,Guangxi,253.0,250.0,2.0
2020-03-19,global,Pakistan,454.0,13.0,2.0
2020-03-19,global,St. Vincent und die Grenadinen,1.0,0.0,0.0
2020-03-19,China,Hebei,318.0,310.0,6.0
2020-03-19,global,Malediven,13.0,0.0,0.0
2020-03-19,global,Suriname,1.0,0.0,0.0
2020-03-19,China,Fujian,296.0,295.0,1.0
2020-03-19,global,Israel,677.0,11.0,0.0
2020-03-19,global,Bulgarien,94.0,0.0,3.0
2020-03-19,global,Kenia,7.0,0.0,0.0
2020-03-19,global,Großbritannien,2689.0,65.0,137.0
2020-03-19,USA,Oregon,88.0,0.0,3.0
2020-03-19,global,Malaysia,900.0,75.0,2.0
2020-03-19,USA,Oklahoma,44.0,0.0,1.0
2020-03-19,global,Russland,199.0,9.0,1.0
2020-03-19,global,Portugal,785.0,3.0,3.0
2020-03-19,USA,Hawaii,16.0,0.0,0.0
2020-03-19,global,Schweden,1439.0,16.0,11.0
2020-03-19,global,Ungarn,73.0,2.0,1.0
2020-03-19,USA,Connecticut,159.0,0.0,2.0
2020-03-19,global,Andorra,53.0,1.0,0.0
2020-03-19,USA,Texas,260.0,0.0,5.0
2020-03-19,Kanada,British Columbia,231.0,4.0,7.0
2020-03-19,USA,Illinois,422.0,0.0,4.0
2020-03-19,Kanada,"Kreuzfahrtschiff ""Grand Princess""",9.0,0.0,0.0
2020-03-19,USA,Wisconsin,159.0,0.0,0.0
2020-03-19,global,Kasachstan,44.0,0.0,0.0
2020-03-19,global,Italien,41035.0,4440.0,3405.0
2020-03-19,China,Xinjiang,76.0,73.0,3.0
2020-03-19,USA,Pennsylvania,206.0,0.0,1.0
2020-03-19,global,Ukraine,16.0,0.0,2.0
2020-03-19,USA,Iowa,44.0,0.0,0.0
2020-03-19,Australien,New South Wales,307.0,4.0,5.0
2020-03-19,Australien,Tasmania,10.0,3.0,0.0
2020-03-19,USA,Rhode Island,44.0,0.0,0.0
2020-03-19,global,Vietnam,85.0,16.0,0.0
2020-03-19,global,Indien,194.0,15.0,4.0
2020-03-19,USA,Ohio,119.0,0.0,0.0
2020-03-19,global,Guinea,1.0,0.0,0.0
2020-03-19,Frankreich,Französisch-Polynesien,6.0,0.0,0.0
2020-03-19,USA,Maryland,107.0,0.0,1.0
2020-03-19,global,Jordanien,69.0,1.0,0.0
2020-03-19,Australien,Victoria,121.0,8.0,0.0
2020-03-19,USA,Nebraska,29.0,0.0,0.0
2020-03-19,USA,North Carolina,123.0,0.0,0.0
2020-03-19,global,Lettland,86.0,1.0,0.0
2020-03-19,global,Philippinen,217.0,8.0,17.0
2020-03-19,global,Chile,238.0,0.0,0.0
2020-03-19,China,Innere Mongolei,75.0,74.0,1.0
2020-03-19,USA,Minnesota,89.0,0.0,0.0
2020-03-19,USA,South Carolina,81.0,0.0,1.0
2020-03-19,global,Sudan,2.0,0.0,1.0
2020-03-19,Australien,Queensland,144.0,8.0,0.0
2020-03-19,USA,Tennessee,154.0,0.0,0.0
2020-03-19,Kanada,Manitoba,17.0,0.0,0.0
2020-03-19,USA,New Hampshire,44.0,0.0,0.0
2020-03-19,global,Taiwan,108.0,26.0,1.0
2020-03-19,global,Marokko,63.0,1.0,2.0
2020-03-19,USA,Nevada,95.0,0.0,1.0
2020-03-19,global,Vereinigte Arabische Emirate,140.0,31.0,0.0
2020-03-19,global,Argentinien,97.0,3.0,3.0
2020-03-19,USA,Virginia,99.0,0.0,2.0
2020-03-19,global,Kambodscha,37.0,1.0,0.0
2020-03-19,global,Saudiarabien,274.0,6.0,0.0
2020-03-19,USA,District of Columbia,40.0,0.0,0.0
2020-03-19,global,Finnland,400.0,10.0,0.0
2020-03-19,global,Äthiopien,6.0,0.0,0.0
2020-03-19,Kanada,Saskatchewan,16.0,0.0,0.0
2020-03-19,USA,Arizona,45.0,0.0,0.0
2020-03-19,China,Ningxia,75.0,75.0,0.0
2020-03-19,USA,Indiana,60.0,0.0,2.0
2020-03-19,global,Senegal,31.0,2.0,0.0
2020-03-19,USA,Kentucky,37.0,0.0,2.0
2020-03-19,USA,South Dakota,11.0,0.0,1.0
2020-03-19,global,Rumänien,277.0,25.0,0.0
2020-03-20,global,Ghana,16.0,0.0,0.0
2020-03-20,USA,Wyoming,19.0,0.0,0.0
2020-03-20,Großbritannien,Kanalinseln,14.0,0.0,0.0
2020-03-20,China,Hunan,1018.0,1014.0,4.0
2020-03-20,Großbritannien,Kaimaninseln,3.0,0.0,1.0
2020-03-20,China,Guangxi,254.0,250.0,2.0
2020-03-20,global,Andorra,75.0,1.0,0.0
2020-03-20,USA,Massachusetts,413.0,0.0,1.0
2020-03-20,USA,Puerto Rico,14.0,0.0,0.0
2020-03-20,global,Singapur,385.0,124.0,0.0
2020-03-20,China,Shandong,762.0,748.0,7.0
2020-03-20,global,Algerien,90.0,32.0,11.0
2020-03-20,Frankreich,Saint Martin,4.0,0.0,0.0
2020-03-20,global,Marokko,77.0,1.0,3.0
2020-03-20,USA,Vermont,29.0,0.0,2.0
2020-03-20,global,Litauen,49.0,1.0,0.0
2020-03-20,global,Polen,425.0,1.0,5.0
2020-03-20,global,Slowenien,341.0,0.0,1.0
2020-03-20,Kanada,Nova Scotia,15.0,0.0,0.0
2020-03-20,Frankreich,Réunion,28.0,0.0,0.0
2020-03-20,USA,Connecticut,194.0,0.0,3.0
2020-03-20,Kanada,"Kreuzfahrtschiff ""Grand Princess""",10.0,0.0,0.0
2020-03-20,USA,Illinois,585.0,0.0,5.0
2020-03-20,USA,Kansas,44.0,0.0,1.0
2020-03-20,global,Taiwan,135.0,26.0,2.0
2020-03-20,global,Namibia,3.0,0.0,0.0
2020-03-20,global,Togo,9.0,1.0,0.0
2020-03-20,global,Barbados,5.0,0.0,0.0
2020-03-20,global,Dänemark,1255.0,1.0,9.0
2020-03-20,global,Türkei,359.0,0.0,4.0
2020-03-20,China,Ningxia,75.0,75.0,0.0
2020-03-20,Australien,Victoria,121.0,8.0,0.0
2020-03-20,global,Frankreich,12612.0,12.0,450.0
2020-03-20,global,Montenegro,14.0,0.0,0.0
2020-03-20,global,Russland,253.0,9.0,1.0
2020-03-20,global,Portugal,1020.0,5.0,6.0
2020-03-20,global,Kirgisistan,6.0,0.0,0.0
2020-03-20,global,Seychellen,7.0,0.0,0.0
2020-03-20,global,Kuwait,159.0,18.0,0.0
2020-03-20,global,Mauritius,12.0,0.0,0.0
2020-03-20,Kanada,New Brunswick,11.0,0.0,0.0
2020-03-20,USA,New York,8310.0,0.0,42.0
2020-03-20,global,Island,409.0,5.0,0.0
2020-03-20,USA,Kentucky,47.0,0.0,2.0
2020-03-20,China,Shanxi,133.0,133.0,0.0
2020-03-20,global,Trinidad und Tobago,9.0,0.0,0.0
2020-03-20,global,Liechtenstein,28.0,0.0,0.0
2020-03-20,Niederlande,Aruba,5.0,0.0,0.0
2020-03-20,USA,North Carolina,172.0,0.0,0.0
2020-03-20,China,Liaoning,126.0,122.0,2.0
2020-03-20,global,Sambia,2.0,0.0,0.0
2020-03-20,global,Slowakei,137.0,0.0,1.0
2020-03-20,USA,California,1177.0,0.0,23.0
2020-03-20,global,Djibouti,1.0,0.0,0.0
2020-03-20,global,Kuba,16.0,0.0,1.0
2020-03-20,global,Venezuela,42.0,0.0,0.0
2020-03-20,USA,Minnesota,115.0,0.0,0.0
2020-03-20,global,Gambia,1.0,0.0,0.0
2020-03-20,global,Indonesien,369.0,15.0,32.0
2020-03-20,China,Henan,1273.0,1250.0,22.0
2020-03-20,Großbritannien,Montserrat,1.0,0.0,0.0
2020-03-20,global,Belarus,69.0,5.0,0.0
2020-03-20,USA,Delaware,38.0,0.0,0.0
2020-03-20,USA,Oregon,114.0,0.0,3.0
2020-03-20,global,Eswatini,1.0,0.0,0.0
2020-03-20,global,Bahamas,3.0,0.0,0.0
2020-03-20,China,Jilin,93.0,92.0,1.0
2020-03-20,USA,Washington,1524.0,0.0,83.0
2020-03-20,global,Guyana,7.0,0.0,1.0
2020-03-20,Australien,Northern Territory,3.0,0.0,0.0
2020-03-20,Dänemark,Greenland,2.0,0.0,0.0
2020-03-20,China,Jiangsu,631.0,631.0,0.0
2020-03-20,Frankreich,New Caledonia,2.0,0.0,0.0
2020-03-20,Großbritannien,Gibraltar,10.0,2.0,0.0
2020-03-20,USA,Tennessee,233.0,0.0,0.0
2020-03-20,global,Nigeria,12.0,1.0,0.0
2020-03-20,Großbritannien,Bermuda,2.0,0.0,0.0
2020-03-20,global,Gabon,3.0,0.0,1.0
2020-03-20,global,Tschad,1.0,0.0,0.0
2020-03-20,USA,Michigan,552.0,0.0,3.0
2020-03-20,global,El Salvador,1.0,0.0,0.0
2020-03-20,global,Serbien,135.0,1.0,1.0
2020-03-20,Frankreich,Guadeloupe,45.0,0.0,0.0
2020-03-20,China,Jiangxi,935.0,934.0,1.0
2020-03-20,global,Fidschi,1.0,0.0,0.0
2020-03-20,global,Dominikanische Republik,72.0,0.0,2.0
2020-03-20,global,Nicaragua,1.0,0.0,0.0
2020-03-20,global,Madagaskar,3.0,0.0,0.0
2020-03-20,global,Haiti,2.0,0.0,0.0
2020-03-20,global,Angola,1.0,0.0,0.0
2020-03-20,global,Kap Verde,1.0,0.0,0.0
2020-03-20,Niederlande,Sint Maarten,1.0,0.0,0.0
2020-03-20,global,Kenia,7.0,0.0,0.0
2020-03-20,global,Österreich,2388.0,9.0,6.0
2020-03-20,global,Niger,1.0,0.0,0.0
2020-03-20,global,Papua-Neuguinea,1.0,0.0,0.0
2020-03-20,Großbritannien,Isle of Man,1.0,0.0,0.0
2020-03-20,global,San Marino,144.0,4.0,14.0
2020-03-20,Australien,Australian Capital Territory,6.0,0.0,0.0
2020-03-20,global,Südkorea,8652.0,1540.0,94.0
2020-03-20,global,Guatemala,12.0,0.0,1.0
